"number","title","pageid","namespace","length","touched"
"1","河合彩","42650","","7153","20220615015051"
"2","大石恵","71699","","5589","20220416014108"
"3","伊藤みどり","117453","","62989","20220608195210"
"4","中野友加里","176250","","49548","20220524001252"
"5","八木沼純子","190438","","15242","20220622091355"
"6","ジャネット・リン","223139","","11255","20220207144942"
"7","サーシャ・コーエン","223778","","35834","20211122024555"
"8","カロリーナ・コストナー","229105","","59486","20211031034731"
"9","石田治子","242214","","5697","20211112032332"
"10","福原美和","242229","","4805","20220603051245"
"11","稲田悦子","242242","","13688","20220222005310"
"12","カタリナ・ヴィット","242630","","20633","20220426102551"
"13","恩田美栄","309178","","35077","20220119075303"
"14","デニス・ビールマン","331190","","17706","20210112110029"
"15","井上怜奈","336431","","31635","20220629001325"
"16","イリーナ・スルツカヤ","337250","","47418","20220218014053"
"17","佐藤有香","340994","","13489","20210316121537"
"18","タチアナ・タラソワ","341103","","7007","20220218030211"
"19","北村明子","341623","","12370","20210106043022"
"20","太田由希奈","377669","","26458","20220509090732"
"21","城田憲子","389752","","8148","20220320140537"
"22","山田満知子","396057","","7534","20220609151343"
"23","ウルリッヒ・サルコウ","397333","","10008","20200913235341"
"24","小岩井久美子","398463","","4451","20201123054633"
"25","渡辺心","410686","","13856","20210103225034"
"26","澤田亜紀","415609","","23547","20220610143647"
"27","ミシェル・クワン","419465","","42157","20220130034958"
"28","サラ・ヒューズ","443568","","19929","20211122024222"
"29","トーニャ・ハーディング","457234","","16295","20220116124921"
"30","渡部絵美","457734","","15824","20220619073836"
"31","エミリー・ヒューズ","459683","","20247","20211122024908"
"32","キャロル・ヘイス・ジェンキンス","470872","","7978","20210312174319"
"33","ルシンダ・ルー","471116","","5445","20210315201020"
"34","キム・ヨナ","478742","","79034","20220624162805"
"35","佐藤久美子","482050","","5348","20200726104941"
"36","キミー・マイズナー","490023","","25321","20220124153259"
"37","ステファン・ランビエール","500953","","36175","20220210114444"
"38","マリア・ブッテルスカヤ","501156","","23398","20200726105351"
"39","申雪","501660","","32482","20200806151329"
"40","趙宏博","501661","","32709","20200726105411"
"41","キーラ・コルピ","514730","","36129","20211001151733"
"42","木戸章之","536059","","14455","20200726110001"
"43","ヴェラ・ラルストン","574030","","2587","20220612051135"
"44","平松純子","612024","","6654","20220310140229"
"45","藤森美恵子","612838","","2998","20180804134836"
"46","クリスティー・ヤマグチ","636101","","12123","20220309144851"
"47","イナ・バウアー","645530","","5883","20210313025649"
"48","エレーナ・ソコロワ","669605","","32733","20200726111142"
"49","エレーナ・リアシェンコ","677276","","26338","20220511143853"
"50","浅田舞","719419","","37396","20220518111702"
"51","ナンシー・ケリガン","749160","","6957","20200726111912"
"52","タラ・リピンスキー","760853","","14368","20220302083054"
"53","キャロライン・ジャン","803365","","25198","20220130035037"
"54","スルヤ・ボナリー","807156","","18745","20220505130439"
"55","ジェイミー・サレー","808536","","10951","20200920105926"
"56","エレーナ・ベレズナヤ","808633","","14643","20210320042608"
"57","マリナ・アニシナ","808907","","13718","20200726113332"
"58","陳露","810151","","15563","20220301154704"
"59","シェベシュチェーン・ユーリア","813366","","30756","20220509052652"
"60","タチアナ・ナフカ","825001","","16295","20210401041005"
"61","タチアナ・マリニナ","825255","","15562","20210404172815"
"62","武田奈也","825272","","25165","20220513160256"
"63","セルゲイ・サフノフスキー","827688","","15026","20200713074452"
"64","ガリト・チャイト","828363","","14920","20211122032554"
"65","張丹","828663","","33754","20200811121018"
"66","張昊","828794","","49518","20220503124837"
"67","タチアナ・トトミアニナ","829107","","17163","20200920111235"
"68","マキシム・マリニン","829118","","17249","20200920111251"
"69","姚濱","829772","","6978","20211001071556"
"70","椎名千里","831171","","14091","20210130105254"
"71","マキシム・スタビスキー","832077","","20550","20211122032305"
"72","長洲未来","867537","","44573","20220610235957"
"73","テンリー・オルブライト","871976","","6772","20210317011814"
"74","ジャネット・アルウェッグ","873398","","5221","20210714085603"
"75","鈴木明子","892240","","51529","20220513155234"
"76","トゥーバ・カラデミル","892367","","20903","20201212063742"
"77","タニス・ベルビン","892650","","27727","20220516034118"
"78","ベンジャミン・アゴスト","892759","","25921","20220516034114"
"79","坂頂みなみ","892929","","10070","20211218095154"
"80","水津瑠美","893089","","19126","20200810164137"
"81","ジョアニー・ロシェット","893118","","29806","20220309011305"
"82","クリス・リード","893849","","44476","20220607160348"
"83","オクサナ・バイウル","908700","","7284","20220225225037"
"84","ソニア・ヘニー","909876","","16151","20220114135141"
"85","ペギー・フレミング","909902","","5059","20210308195012"
"86","アネット・ペッチ","911229","","8264","20210318162450"
"87","ドロシー・ハミル","912781","","4664","20200914015325"
"88","村元小月","912899","","16772","20210612092201"
"89","アシュリー・ワグナー","915633","","40807","20220606194259"
"90","ベアトリクス・シューバ","916712","","7385","20210313100054"
"91","ショーケ・ディクストラ","916729","","5819","20200726121216"
"92","バーバラ・アン・スコット","916775","","9133","20220123125355"
"93","ヘルマ・サボー","916836","","4742","20210312202721"
"94","ヴィクトール・ペトレンコ","918421","","10959","20210726140613"
"95","サラ・マイアー","919557","","29081","20210612201300"
"96","アリッサ・シズニー","919771","","27601","20211120113426"
"97","ギリス・グラフストローム","922659","","6925","20220210094402"
"98","スザンナ・ポイキオ","924130","","20067","20201028134823"
"99","龐清","943954","","40507","20220626120430"
"100","佟健","943960","","40578","20220301181117"
"101","アレクセイ・ミーシン","951943","","20058","20220423041531"
"102","横谷花絵","952796","","10676","20210527065322"
"103","ジェニファー・カーク","970992","","15382","20160602211918"
"104","ジョン・ボルドウィン","971042","","20067","20210124061435"
"105","エレーナ・イワノワ","972589","","2694","20210312120654"
"106","荒井万里絵","995121","","10303","20200723181445"
"107","加藤雅子","995237","","4819","20200726123346"
"108","長田樹里","995253","","2597","20220406052807"
"109","吉田万里子_(フィギュアスケート選手)","995271","","1966","20181125124208"
"110","小川れい子","995295","","3457","20181125121714"
"111","大西一美","996510","","3007","20200726123526"
"112","川口悠子","996544","","46509","20201011040607"
"113","レスリー・ホーカー","1001310","","13593","20190607123148"
"114","ビクトリア・ボルチコワ","1002329","","19158","20220314114133"
"115","デビ・トーマス","1004291","","7765","20210914033923"
"116","エリザベス・マンリー","1004315","","9713","20200726123737"
"117","ユリア・ソルダトワ","1004368","","16466","20200726123747"
"118","ケビン・ヴァン・デル・ペレン","1015023","","33086","20220625235357"
"119","アレクサンドル・ファデーエフ","1025120","","7395","20200726124147"
"120","ウラジーミル・コバリョフ","1025202","","5318","20200215104202"
"121","セルゲイ・ボルコフ_(フィギュアスケート選手)","1025273","","3431","20200710041252"
"122","ハンス・ゲルシュヴィラー","1027827","","3800","20210317022807"
"123","ヘニング・グレナンダー","1027923","","1185","20150112215739"
"124","ジル・トレナリー","1027934","","3352","20210315180225"
"125","ロザリン・サムナーズ","1027935","","7207","20200710041503"
"126","エレイン・ザヤック","1028980","","6914","20210316044716"
"127","リンダ・フラチアニ","1029014","","6340","20210315200746"
"128","ディアンネ・デ・レーブ","1029022","","4586","20220530122427"
"129","クリスティーネ・エラート","1030732","","5058","20220530122956"
"130","カレン・マグヌセン","1030771","","4845","20210408083017"
"131","ガブリエル・ザイフェルト","1030816","","5923","20200726124307"
"132","ペトラ・ブルカ","1030826","","3824","20200726124317"
"133","ガンディ・ブッシュ","1030844","","2146","20210316213324"
"134","ジャクリーヌ・デュ・ビエフ","1030869","","3333","20200726124337"
"135","アリーナ・フルザーノワ","1030887","","3756","20210311105256"
"136","メーガン・テイラー","1031472","","1964","20200726124357"
"137","セシリア・カレッジ","1031494","","6504","20210318180615"
"138","メーライ＝ホルヴァート・ジョーフィア","1031517","","1682","20160927190816"
"139","クロンベルガー・リリー","1031566","","3440","20200329165055"
"140","マッジ・サイアーズ","1031660","","6058","20200726124417"
"141","マグダ・ユーリン","1031674","","2864","20200726124427"
"142","ロマン・コストマロフ","1032868","","14301","20200919111906"
"143","グウェンダル・ペーゼラ","1032909","","13613","20210309041957"
"144","オクサナ・グリシュク","1032955","","8574","20200726124457"
"145","エフゲニー・プラトフ","1032975","","8225","20200726124507"
"146","マリナ・クリモワ","1032988","","7835","20220628200952"
"147","セルゲイ・ポノマレンコ","1032989","","8890","20200726124527"
"148","ナタリア・ベステミアノワ","1032993","","7120","20210315183850"
"149","アンドレイ・ブキン","1032996","","6351","20210315164028"
"150","ジェーン・トービル","1033003","","6581","20200726124557"
"151","クリストファー・ディーン","1033009","","6835","20211002015004"
"152","ナタリア・リニチュク","1033881","","6449","20200726124617"
"153","ゲンナジー・カルポノソフ","1033904","","6522","20200726124627"
"154","リュドミラ・パホモワ","1033929","","7087","20210320071351"
"155","アレクサンドル・ゴルシコフ","1033942","","7078","20210315163721"
"156","イリーナ・ロドニナ","1034017","","11280","20200805114616"
"157","アレクサンドル・ザイツェフ_(フィギュアスケート選手)","1034021","","6144","20200726124707"
"158","アレクセイ・ウラノフ","1034035","","4939","20200726124717"
"159","リュドミラ・ベルソワ","1034047","","6631","20210317064015"
"160","オレグ・プロトポポフ","1034051","","5779","20210313034641"
"161","エレーナ・ワロワ","1034060","","5926","20200726124747"
"162","オレグ・ワシリエフ","1034069","","6507","20200726124757"
"163","エカテリーナ・ゴルデーワ","1034090","","11618","20200914053643"
"164","セルゲイ・グリンコフ","1034091","","10076","20220627115131"
"165","ヘレーネ・エンゲルマン","1035092","","2305","20210312202746"
"166","アルフレート・ベルガー","1035098","","1765","20210312165434"
"167","アンドレ・ブリュネ","1035155","","6800","20210312170055"
"168","マキシ・ヘルバー","1035193","","5883","20210317045536"
"169","ミシュリーヌ・ラノア","1035209","","3553","20220304063406"
"170","ピエール・ボーニエ","1035216","","3520","20220304063420"
"171","リア・ファルク","1035229","","4802","20210317063210"
"172","パウル・ファルク","1035235","","4755","20210317024858"
"173","エリザベート・シュバルツ","1035251","","4485","20211129075123"
"174","バーバラ・ワグナー","1035265","","4142","20210320060941"
"175","ロバート・ポール","1035268","","4371","20200914000344"
"176","ナタリヤ・ミシュクテノク","1035275","","5947","20200726125057"
"177","アルトゥール・ドミトリエフ","1035278","","8288","20210726140633"
"178","オクサナ・カザコワ","1035281","","8710","20200902174713"
"179","アンナ・ヒュブラー","1035287","","3644","20200726125127"
"180","ルドビカ・ヤコブソン","1035303","","5329","20200726125147"
"181","ウォルター・ヤコブソン","1035305","","5227","20200726125157"
"182","フィリス・ジョンソン","1041398","","4366","20200726125227"
"183","ジェームズ・ヘンリー・ジョンソン","1041424","","3294","20200726125237"
"184","アンジェラ・ニコディノフ","1041724","","14906","20160914162235"
"185","ケイティ・テイラー","1041750","","11584","20200401091825"
"186","デヴィッド・ペルティエ","1041770","","8423","20210317013205"
"187","シェイ＝リーン・ボーン","1042884","","11491","20201130085905"
"188","ヴィクター・クラーツ","1042897","","10118","20210705121822"
"189","ナオミ・ラング","1042958","","3100","20200726125327"
"190","ピーター・チェルニシェフ","1042966","","3273","20200726125337"
"191","マリー＝フランス・デュブレイユ","1042992","","14760","20200921134830"
"192","パトリス・ローゾン","1042995","","14233","20200921134818"
"193","ラファエル・アルトゥニアン","1045863","","3454","20220107090027"
"194","メリタ・ブルナー","1050137","","2264","20201031060704"
"195","オットー・カイザー","1050157","","2425","20200726125457"
"196","リリー・ショルツ","1050160","","2019","20210722021257"
"197","ロッテル・エミーリア","1050781","","5418","20211122032907"
"198","ソラーシュ・ラースロー","1050789","","5385","20200726125527"
"199","ケーケシ・アンドレア","1050820","","4307","20200924161715"
"200","キャロル・ケネディ","1050872","","2732","20200726125557"
"201","ピーター・ケネディ","1050876","","2604","20200726125607"
"202","ジョン・ニックス","1050915","","5165","20211113202321"
"203","ジェニファー・ニックス","1050920","","2150","20200726125627"
"204","フランセス・ダフォ","1050966","","4420","20211128013935"
"205","ノリス・ボーデン","1050971","","4825","20211128020333"
"206","マリア・ジェリネク","1050991","","2274","20210315194141"
"207","オットー・ジェリネク","1050995","","3008","20210311110829"
"208","マリカ・キリウス","1051263","","6989","20200713075510"
"209","フランツ・ニンゲル","1051295","","2813","20200713075535"
"210","タイ・バビロニア","1051937","","2819","20210315181523"
"211","マリナ・チェルカソワ","1051956","","4363","20200713075626"
"212","セルゲイ・シャフライ_(フィギュアスケート選手)","1051960","","4175","20200713075634"
"213","サビーネ・ベース","1051977","","4745","20200713075344"
"214","タシーロ・ティールバッハ","1051987","","5225","20200713075400"
"215","バーバラ・アンダーヒル","1051990","","5698","20210317024718"
"216","ポール・マルティーニ","1051993","","5753","20200914014245"
"217","イザベル・ブラスール","1053434","","4896","20210313023038"
"218","ロイド・アイスラー","1053462","","7402","20210315201439"
"219","エフゲーニヤ・シシコワ","1053485","","5237","20200713075320"
"220","ヴァディム・ナウモフ","1053489","","5249","20200713075331"
"221","ラトカ・コヴァジーコヴァー","1053513","","3626","20200713075011"
"222","レネ・ノヴォトニー","1053516","","3682","20210317070052"
"223","マリナ・エルツォワ","1053538","","8622","20200713075048"
"224","アンドレイ・ブシュコフ","1053548","","9013","20200713075145"
"225","マンディ・ベッツェル","1053583","","7519","20210318195746"
"226","インゴ・シュトイアー","1053608","","11066","20200713075217"
"227","マリア・ペトロワ","1053668","","22785","20200921133758"
"228","アレクセイ・ティホノフ","1053686","","22603","20220405233746"
"229","アントン・シハルリドゼ","1053729","","14178","20200920110410"
"230","若松詩子","1054183","","14534","20180804140244"
"231","アルベナ・デンコヴァ","1056175","","17432","20200713074948"
"232","伊奈恭子","1056294","","9348","20211122033526"
"233","ジェイソン・ダンジェン","1056299","","4578","20200825043456"
"234","ジョン・ジマーマン","1057631","","3393","20210801081401"
"235","シルビア・フォンタナ","1057671","","13120","20200713074815"
"236","トニア・クワイトコウスキー","1057723","","4542","20190602121433"
"237","バーバラ・フーザル＝ポリ","1058911","","10705","20200913170857"
"238","マウリツィオ・マルガリオ","1058923","","10886","20200913170843"
"239","アリサ・ドレイ","1059157","","22967","20211008070825"
"240","イリーナ・ロバチェワ","1062782","","13038","20200919111611"
"241","イリヤ・アベルブフ","1062800","","13855","20211122032057"
"242","アンジェリカ・クリロワ","1062913","","11211","20220309053759"
"243","オレグ・オフシアンニコフ","1062927","","7578","20200726125847"
"244","マイア・ウソワ","1063062","","9054","20220522052259"
"245","アレクサンドル・ズーリン","1063071","","9327","20210316040156"
"246","イザベル・デュシュネー","1063106","","5120","20210801081616"
"247","ポール・デュシュネー","1063114","","5112","20201014114256"
"248","レゲーツィ・クリスチナ","1063521","","4773","20200726125937"
"249","シャライ・アンドラーシュ","1063525","","4855","20200726125947"
"250","イリーナ・モイセーワ","1063538","","7044","20220703230100"
"251","アンドレイ・ミネンコフ","1063541","","6884","20200726130007"
"252","ミラ・リャン","1063614","","21082","20200726130017"
"253","エヴァ・ロマノワ","1063806","","3900","20210311110718"
"254","パーヴェル・ロマン","1063811","","3875","20211217090742"
"255","ダイアン・トウラー","1064176","","3973","20200329152755"
"256","バーナード・フォード","1064180","","3511","20200329152830"
"257","ジーン・ウエストウッド","1064213","","4756","20220318170805"
"258","ローレンス・デミー","1064215","","5312","20200323082324"
"259","コートニー・ジョーンズ","1064255","","4839","20200323100431"
"260","イリーナ・ボロビエワ","1064281","","5779","20220416134249"
"261","イゴール・リソフスキー","1064286","","1845","20161127114904"
"262","アリオナ・サフチェンコ","1065730","","54617","20220429032357"
"263","ロビン・ゾルコーヴィ","1065744","","39168","20210812225707"
"264","ドロタ・シュデク","1066058","","17016","20200726130107"
"265","マリウス・シュデク","1066071","","17459","20200726130117"
"266","エレーナ・グルシナ","1067669","","16967","20200726130127"
"267","ルスラン・ゴンチャロフ","1067675","","17064","20200726130137"
"268","オクサナ・ドムニナ","1067884","","25666","20200919105501"
"269","マキシム・シャバリン","1067886","","27547","20210425093517"
"270","マルガリータ・ドロビアツコ","1068194","","11512","20210320065013"
"271","ポヴィラス・ヴァナガス","1068199","","11136","20210320064425"
"272","イザベル・ドロベル","1068706","","25062","20200919092255"
"273","オリヴィエ・シェーンフェルダー","1068719","","24850","20201031060735"
"274","ベアトリサ・リャン","1068802","","15732","20220130035537"
"275","セルゲイ・チェトベルヒン","1069600","","3581","20200118024230"
"276","モントゴメリー・ウィルソン","1070615","","4272","20200726130437"
"277","ロベルト・ファン・ゼーベレック","1070667","","2284","20200118024943"
"278","ジョルジュ・ゴーチ","1070676","","2868","20210316235234"
"279","ペル・トーレン","1070792","","4057","20211128120603"
"280","リカルト・ヨハンソン","1070807","","3175","20210307054137"
"281","金沢由香","1076639","","8508","20170316070053"
"282","長沢琴枝","1077113","","2775","20220522120059"
"283","佐藤紀子_(フィギュアスケート選手)","1077140","","3199","20220313072610"
"284","高橋忠之","1077151","","3564","20200726130737"
"285","鈴木弘幸","1077170","","2526","20210315102814"
"286","田中智子","1077173","","2852","20220506143952"
"287","田中衆史","1077409","","3285","20211231063651"
"288","都築奈加子","1077507","","10398","20181125123034"
"289","宮本賢二","1077526","","12865","20210924140616"
"290","有川梨絵","1077539","","7356","20190906082907"
"291","山下艶子","1084118","","4937","20220609145322"
"292","キラ・イワノワ","1085273","","6604","20200726130917"
"293","クリスティン・ヴィツォレク","1087183","","9015","20160214131132"
"294","スタニスラフ・モロゾフ","1087384","","19396","20201031060745"
"295","タチアナ・ボロソジャル","1087411","","43511","20220103095412"
"296","水谷太洋","1091202","","16201","20201206013913"
"297","坂頂達也","1091247","","9739","20200827125833"
"298","カトリン・フロイデルスペルガー","1091354","","8890","20160330102455"
"299","フェデリカ・ファイエラ","1092860","","22515","20201031060800"
"300","マッシモ・スカリ","1092870","","22336","20200726131057"
"301","タニヤ・シェフチェンコ","1095216","","8111","20200726131117"
"302","ダグマル・ルルツ","1095427","","4685","20200118023600"
"303","ハナ・マシュコヴァー","1095468","","3738","20210311120239"
"304","レギーネ・ハイツァー","1095491","","4309","20211008070835"
"305","バーバラ・ロールズ","1095557","","3439","20200726131207"
"306","イングリート・ヴェンドル","1095592","","4480","20210313030105"
"307","エバ・パブリック","1095641","","3272","20210316203315"
"308","ビビ＝アンネ・フルテン","1095674","","3899","20200726131237"
"309","フリーツィ・ブルガー","1095743","","5038","20210308194213"
"310","ベアトリクス・ローラン","1095863","","6210","20200726131257"
"311","エルザ・レントシュミット","1095923","","3533","20211127053341"
"312","ドロシー・グリーンハウ＝スミス","1096034","","3031","20211127053316"
"313","スベア・ノーレン","1096062","","3329","20211127053037"
"314","テレサ・ウェルド","1096108","","5210","20211128120843"
"315","エセル・ミューケルト","1096152","","3975","20220224202357"
"316","マリベル・ビンソン","1096184","","8400","20210308195714"
"317","シンシア・ファヌフ","1096767","","22442","20201031060805"
"318","アンバー・コーウィン","1096814","","16932","20211122024815"
"319","ステイシー・ペンスゲン","1096988","","6593","20210504041446"
"320","アニー・ベルマール","1097022","","12558","20200511073952"
"321","ジャン＝セバスチャン・フェクトー","1097209","","8789","20180727113834"
"322","アナベル・ラングロワ","1097284","","18519","20200726131357"
"323","コディ・ヘイ","1097290","","13754","20200726131407"
"324","パトリス・アルケット","1097301","","8771","20200726131417"
"325","エリザベス・パットナム","1097526","","8682","20210412153208"
"326","ショーン・ウィルツ","1097531","","9271","20160226124719"
"327","ケイティー・オーシャー","1098110","","9425","20180116150631"
"328","ギャレット・ルキャッシュ","1098139","","8767","20161219103001"
"329","ヴァレリー・マルコー","1098205","","12233","20200726131427"
"330","クレイグ・ブンタン","1098253","","19847","20201031060810"
"331","メーガン・デュハメル","1098334","","45249","20220615205241"
"332","ティファニー・スコット","1098378","","6751","20200726131447"
"333","フィリップ・デュレボーン","1098390","","6359","20200726131457"
"334","ダニエル・ハートセル","1098450","","4135","20161003040148"
"335","スティーブ・ハートセル","1098459","","4928","20161003040618"
"336","クリスティ・サージアント","1098480","","2791","20200726131507"
"337","クリス・ウィルツ","1098484","","4160","20200726131517"
"338","クリストファー・ベルントソン","1098935","","34686","20210603213612"
"339","ジョゼ・シュイナール","1099417","","8421","20211001071636"
"340","サラ・アビトボル","1099545","","10309","20210312181150"
"341","ステファン・ベルナディス","1099550","","9855","20210317001342"
"342","テッサ・ヴァーチュ","1100120","","48200","20220124124312"
"343","スコット・モイア","1100122","","47790","20220124124134"
"344","メーガン・ウィング","1100199","","10894","20200726131617"
"345","アーロン・ロウ","1100202","","10975","20200726131627"
"346","モーガン・マシューズ","1100479","","15087","20200515093012"
"347","マキシム・ザボジン","1100481","","19811","20220405100333"
"348","メリッサ・グレゴリー","1100551","","14950","20211122024635"
"349","デニス・ペチュホフ","1100554","","15802","20200726131657"
"350","リディア・マノン","1100811","","4376","20160620160942"
"351","ジェイミー・シルバースタイン","1100863","","7698","20200726131717"
"352","ジャスティン・ペカレック","1100868","","6010","20160609125806"
"353","シャンタル・ルフェーブル","1100897","","7583","20201021140120"
"354","アルセニー・マルコフ","1100913","","10207","20190607123445"
"355","ミシェル・ブリュネ_(フィギュアスケート選手)","1100927","","2246","20201031060829"
"356","トレイシー・ウィルソン","1101052","","5740","20200726131737"
"357","コリーン・オコーナー","1101115","","2356","20200726131757"
"358","ジェームズ・ミルンズ","1101116","","2429","20200726131807"
"359","許斌姝","1101953","","18197","20200811061234"
"360","アレクシア・ブリン","1102110","","1868","20200726131837"
"361","イングバル・ブリン","1102118","","2566","20210311142908"
"362","シャーウィン・バジャー","1102331","","3879","20200726131907"
"363","イルゼ・パウージン","1102391","","2292","20180608233714"
"364","エーリヒ・パウージン","1102395","","2279","20180608231441"
"365","スザンヌ・モロー","1102499","","5082","20211127053017"
"366","ウォーリス・ディーステルマイヤー","1102536","","5101","20211127051019"
"367","ナジ・マリアンナ","1102606","","5024","20200726131938"
"368","ナジ・ラースロー_(フィギュアスケート選手)","1102608","","4767","20210308192227"
"369","ナンシー・ルディントン","1102624","","1967","20181016125915"
"370","ロナルド・ルディントン","1102627","","4940","20210316114326"
"371","デビー・ウィルクス","1102637","","4058","20210315183007"
"372","ギー・レベル","1102641","","4208","20210701030924"
"373","タチヤナ・ジュク","1102667","","5081","20200128152237"
"374","アレクサンドル・ゴレリク","1102669","","4179","20200129133430"
"375","マーゴット・グロクシュバー","1102681","","3957","20200207121241"
"376","ヴォルフガング・ダンネ","1102688","","4557","20200207121304"
"377","リュドミラ・スミルノワ","1102698","","4265","20201015033830"
"378","アンドレイ・スライキン","1102700","","2499","20200726132007"
"379","マヌエラ・グロス","1103071","","4342","20200726132017"
"380","ウーベ・カゲルマン","1103082","","4368","20200921124534"
"381","ロミー・ケルマー","1103097","","4112","20200726132037"
"382","ロルフ・エステルライヒ","1103102","","3872","20200726132047"
"383","マヌエラ・マガー","1103177","","3670","20200726132057"
"384","ウーベ・ベーベルスドルフ","1103190","","3984","20200726132108"
"385","キティ・カルザース","1103397","","3668","20210316051914"
"386","ピーター・カルザース","1103398","","3684","20210317031405"
"387","ラリサ・セレズネワ","1103421","","5941","20200726132148"
"388","オレグ・マカロフ","1103426","","6144","20200827060427"
"389","ジル・ワトソン","1103443","","4680","20200726132208"
"390","ピーター・オペガード","1103458","","3758","20200726132218"
"391","エレーナ・ベチケ","1103495","","5382","20210726140643"
"392","デニス・ペトロフ","1103515","","3422","20200726132237"
"393","レティシア・ユベール","1105177","","13549","20220107152152"
"394","イゴール・ボブリン","1106479","","2580","20210313023018"
"395","ドミトリー・ドミトレンコ","1106522","","13180","20220429032034"
"396","ヴィアチェスラフ・ザゴロドニュク","1106549","","9232","20210726140653"
"397","ヴァルダ・オズボーン","1107721","","1575","20200726132527"
"398","ハンナ・アイゲル","1107732","","1746","20200726132537"
"399","ハンナ・ヴァルター","1107773","","1912","20200726132547"
"400","クラウディア・クリストフィクス＝ビンダー","1107780","","3594","20210313043513"
"401","クラウディア・ライストナー","1108347","","4802","20200726132608"
"402","エヴェリン・グロスマン","1108367","","2909","20200716054704"
"403","高橋香奈子","1109377","","6876","20181125122148"
"404","オルゴニシュタ・オルガ","1112137","","2149","20170906050935"
"405","サライ・シャーンドル","1112140","","2120","20170906050952"
"406","金彩華","1112222","","13706","20220509052825"
"407","ヴェラ・ウォン","1121589","","3445","20201010163443"
"408","シルヴィア・グランディアン","1124115","","1598","20200726132927"
"409","ミシェル・グランディアン","1124118","","1618","20200726132937"
"410","アンゲリーカ・ブック","1125318","","3903","20200506141427"
"411","エーリヒ・ブック","1125320","","3854","20200201140312"
"412","スザンナ・ラハカモ","1125325","","5221","20200726132958"
"413","ペトリ・コッコ","1125329","","3518","20200726133008"
"414","リン＝ホリー・ジョンソン","1149377","","2983","20220505053534"
"415","ラウラ・レピスト","1149868","","17527","20200726134958"
"416","レイチェル・フラット","1159682","","24458","20220307095609"
"417","エミリー・サミュエルソン","1160234","","21013","20200726135428"
"418","エヴァン・ベイツ","1160243","","49595","20220509052915"
"419","ヴァネッサ・クローン","1160317","","16245","20210210173948"
"420","高山睦美","1160487","","11242","20210308135026"
"421","濱田美栄","1161236","","7107","20220609075941"
"422","織田憲子","1161242","","2924","20200204040941"
"423","石川翔子","1162406","","16791","20220612042016"
"424","高橋成美","1166022","","34762","20220629002151"
"425","マーヴィン・トラン","1166073","","30871","20191210030415"
"426","アレクサンドル・マルクンツォフ","1185324","","6929","20181109141119"
"427","デヴィン・パトリック","1185355","","2095","20141010054846"
"428","クリッシー・ヒューズ","1196930","","6646","20200427103514"
"429","ヤナ・ホフロワ","1209709","","20685","20200726141859"
"430","セルゲイ・ノビツキー","1209714","","19490","20201031060915"
"431","アレクサンドル・スミルノフ","1209749","","33081","20200726141909"
"432","ユリア・オベルタス","1210156","","17161","20220511165704"
"433","セルゲイ・スラフノフ","1210158","","15904","20200726141958"
"434","ナタリー・ペシャラ","1210184","","46893","20220405135928"
"435","ファビアン・ブルザ","1210187","","44907","20220405133013"
"436","ナオミ・ナリ・ナム","1210218","","6251","20161213130828"
"437","テミストクレス・レフテリス","1210225","","7886","20171020071823"
"438","ベラ・バザロワ","1211188","","27345","20210118034843"
"439","ユーリ・ラリオノフ","1211191","","23697","20200726142129"
"440","ジェシカ・デュベ","1211785","","25523","20220615202058"
"441","ブライス・デイヴィソン","1211798","","19079","20200825063800"
"442","リナート・ファルクットディノフ","1215091","","3638","20141119005456"
"443","ユーリス・ラザグリアエフ","1215366","","4680","20200726142308"
"444","アン・パトリス・マクドノー","1215406","","11112","20160228095752"
"445","ルカ・ラノッテ","1217365","","39650","20220608150100"
"446","アンナ・カッペリーニ","1217368","","40328","20220305095920"
"447","ジェニー・ベヘマー","1218587","","11080","20150302082121"
"448","ティファニー・チン","1221746","","4995","20220130035402"
"449","ペルネル・キャロン","1230922","","24736","20220122143840"
"450","マシュー・ヨスト","1230925","","12288","20200305144841"
"451","キオーナ・マクラフリン","1230937","","12297","20210920100518"
"452","ロックニ・ブルーベイカー","1230943","","22339","20210920100552"
"453","ジェシカ・ミラー","1230954","","6503","20191002100100"
"454","イアン・モラム","1230959","","6301","20141020050446"
"455","メリル・デイヴィス","1237285","","39727","20200919113016"
"456","チャーリー・ホワイト","1237286","","40787","20201031060940"
"457","マリア・ムホルトワ","1237291","","20321","20201031060945"
"458","マキシム・トランコフ","1237294","","41600","20220124124946"
"459","オルガ・マルコワ_(フィギュアスケート選手)","1237417","","4296","20181109141312"
"460","ソフィー・モニオット","1240503","","5316","20210312125513"
"461","パスカル・ラヴァンシー","1240504","","5511","20200720020051"
"462","ジェロード・スワロー","1240509","","3587","20200710051549"
"463","エリザベス・プンサラン","1240511","","3783","20200710051606"
"464","イリーナ・ロマノワ","1240515","","4426","20200710051620"
"465","イゴール・ヤロシェンコ","1240517","","4667","20200710051631"
"466","ジェニー・メノー","1240569","","5180","20200925041027"
"467","トッド・サンド","1240587","","5960","20200710051724"
"468","カティ・ウィンクラー","1240685","","9385","20200726142858"
"469","アレクセイ・ソコロフ","1240799","","7812","20181101074150"
"470","エカテリーナ・ボブロワ","1245042","","38347","20211130145157"
"471","アンナ・ザドロズニュク","1248688","","16314","20201031061005"
